Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories,Latitude,Longitude
Breathe Artistic Cinematography & Photography,"['230 Market St', 'Elmwood Park, NJ 07407']",Elmwood Park,5.0,3,"{'latitude': 40.9003785, 'longitude': -74.1219231}",,m1O76vy0ZY1V5ttfgX4PtQ,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.9003785,-74.1219231
Dancejock Productions,"['40 Burt Dr', 'Ste 1', 'Deer Park, NY 11729']",Deer Park,4.5,12,"{'latitude': 40.758861, 'longitude': -73.305488}",,-y4h0EPasqgyDc_5xQOpjA,"[{'alias': 'djs', 'title': 'DJs'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventplanning', 'title': 'Party & Event Planning'}]",40.758861,-73.305488
NYC Printing 123,"['436 4th Ave', 'Brooklyn, NY 11215']",Brooklyn,1.0,17,"{'latitude': 40.6708653, 'longitude': -73.9886324}",,G-aDtjxQSPTgt9pRQXKY_Q,"[{'alias': 'web_design', 'title': 'Web Design'}, {'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'graphicdesign', 'title': 'Graphic Design'}]",40.6708653,-73.9886324
Davoli Law Firm,"['153 W 27th St', 'Ste 204', 'New York, NY 10001']",New York,5.0,2,"{'latitude': 40.7465473, 'longitude': -73.992982}",,-MrSCXJ5KD_Nl31ecOMGew,"[{'alias': 'legalservices', 'title': 'Legal Services'}, {'alias': 'businesslawyers', 'title': 'Business Law'}]",40.7465473,-73.992982
White Diamond Video,"['27 Family Ln', 'Levittown, NY 11756']",Levittown,4.5,17,"{'latitude': 40.740695, 'longitude': -73.522346}",,K_c2uUd-olZGawzIVq36Cw,"[{'alias': 'videographers', 'title': 'Videographers'}]",40.740695,-73.522346
GreenHouse Eco-Cleaning,"['Brooklyn, NY 11201']",Brooklyn,3.5,28,"{'latitude': 40.7027212, 'longitude': -73.9868942}",,3blTWJfH3WSwTiaJU6Al8w,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'officecleaning', 'title': 'Office Cleaning'}, {'alias': 'carpet_cleaning', 'title': 'Carpet Cleaning'}]",40.7027212,-73.9868942
Timeless Love Pix,"['Floral Park, NY 11003']",Floral Park,5.0,2,"{'latitude': 40.70224, 'longitude': -73.70496}",,5q1AHx3WruEeb_noqAj99A,"[{'alias': 'photoboothrentals', 'title': 'Photo Booth Rentals'}, {'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'videographers', 'title': 'Videographers'}]",40.70224,-73.70496
Creative Unlimited,"['Old Bridge, NJ 08857']",Old Bridge,5.0,2,"{'latitude': 40.40297, 'longitude': -74.31309}",,efSoUObYWJUOET_VECJSlQ,"[{'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'videographers', 'title': 'Videographers'}]",40.40297,-74.31309
AA Film Studios,"['762 Green St', 'Ste 1L', 'Old Bridge, NJ 08857']",Old Bridge,3.5,3,"{'latitude': 40.564601, 'longitude': -74.3023555}",,jWJzqnF7qfPAccbRd5dbPQ,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.564601,-74.3023555
Romano Law,"['55 Broad St', 'Fl 18', 'New York, NY 10004']",New York,4.5,14,"{'latitude': 40.7053913324561, 'longitude': -74.0112110502624}",,LjA0DTU2PcWtCs7N-zshpg,"[{'alias': 'employmentlawyers', 'title': 'Employment Law'}, {'alias': 'businesslawyers', 'title': 'Business Law'}, {'alias': 'entertainmentlaw', 'title': 'Entertainment Law'}]",40.7053913324561,-74.0112110502624
Sets and Effects,"['1239 Dekalb Ave', 'Brooklyn, NY 11221']",Brooklyn,5.0,1,"{'latitude': 40.696456, 'longitude': -73.927286}",,5Vj9ThUBbrJKC4J1qv0h2w,"[{'alias': 'signmaking', 'title': 'Signmaking'}, {'alias': 'tvmounting', 'title': 'TV Mounting'}, {'alias': 'metalfabricators', 'title': 'Metal Fabricators'}]",40.696456,-73.927286
Big City Manufacturing,"['2321 Jfk Boulevard', 'Sb 27-A', 'North Bergen, NJ 07047']",North Bergen,1.0,2,"{'latitude': 40.770339, 'longitude': -74.038849}",,8gOeYfV1G1raGQi-EtKhTA,"[{'alias': 'graphicdesign', 'title': 'Graphic Design'}, {'alias': 'web_design', 'title': 'Web Design'}, {'alias': 'copyshops', 'title': 'Printing Services'}]",40.770339,-74.038849
Nefeli Soteriou,"['10 Maple St', 'Apt F11', 'New York, NY 11225']",New York,5.0,1,"{'latitude': 40.66013, 'longitude': -73.96038}",,kuidyx3kbUHMfu6kCEkJtw,"[{'alias': 'lifecoach', 'title': 'Life Coach'}, {'alias': 'reiki', 'title': 'Reiki'}]",40.66013,-73.96038
Smash Studios,"['307 West 36th St', 'Fl 18', 'New York, NY 10018']",New York,3.5,39,"{'latitude': 40.75383, 'longitude': -73.99308}",,GKWVGLa1RyDFF35s6T0Mvw,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'musicproduction', 'title': 'Music Production Services'}]",40.75383,-73.99308
Barbara Mcnamara Casting,"['249 W 34th St', 'Rm 500', 'New York, NY 10001']",New York,4.5,2,"{'latitude': 40.752, 'longitude': -73.99227}",,3zpJqp_tNjXmzsmHnIRwbw,[],40.752,-73.99227
Riccardo Studios,"['162-38 Crossbay Blvd', 'Howard Beach, NY 11414']",Howard Beach,3.0,11,"{'latitude': 40.6528664, 'longitude': -73.8385849}",,xL8BvCUPYUOMBTcJ181QyQ,"[{'alias': 'photographers', 'title': 'Photographers'}, {'alias': 'videographers', 'title': 'Videographers'}]",40.6528664,-73.8385849
Musiclab NYC,"['Elmont, NY 11003']",Elmont,5.0,1,"{'latitude': 40.6943581912167, 'longitude': -73.7173442937317}",,WajpFW_aij9RxY3Dqg4i4g,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'musicproduction', 'title': 'Music Production Services'}]",40.6943581912167,-73.7173442937317
Fiorella Image,"['Edgewater, NJ 07020']",Edgewater,1.0,1,"{'latitude': 40.8236770629883, 'longitude': -73.9738159179688}",,hEkCCGLEQFdDlcWhsErxMQ,"[{'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'photoboothrentals', 'title': 'Photo Booth Rentals'}]",40.8236770629883,-73.9738159179688
DFP,"['White Plains, NY 10605']",White Plains,5.0,7,"{'latitude': 40.9334252, 'longitude': -73.7493455}",,gnunr8yrJZHnE_t0FUqDiA,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.9334252,-73.7493455
Gio Photography & Video,"['353 Broad Ave', 'Ste 200', 'Leonia, NJ 07605']",Leonia,5.0,19,"{'latitude': 40.8623677, 'longitude': -73.9870892}",,TfhJrZua5RsulbD3iXPIHQ,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.8623677,-73.9870892
Anna's Cleaning Company,"['517 George Urban Blvd', 'Buffalo, NY 14225']",Buffalo,4.0,112,"{'latitude': 40.70458, 'longitude': -73.90113}",,HcH9Psp1GXhEbI6QfCRjCg,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'officecleaning', 'title': 'Office Cleaning'}]",40.70458,-73.90113
Caelum Music Production,"['Oceanside, NY 11572']",Oceanside,5.0,2,"{'latitude': 40.63471, 'longitude': -73.65466}",,KDlwzfj2vpK4qKi2Pqsd3A,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'musicians', 'title': 'Musicians'}, {'alias': 'musicproduction', 'title': 'Music Production Services'}]",40.63471,-73.65466
Accomplishment Coaching,"['2831 Camino Del Rio S', 'Ste 216', 'New York, NY 10006']",New York,4.5,16,"{'latitude': 40.7091015, 'longitude': -74.0139967}",,n96Rr_t8Yi8ZzWRviMZ04Q,"[{'alias': 'lifecoach', 'title': 'Life Coach'}]",40.7091015,-74.0139967
Dirt Nerd,"['New York, NY 10282']",New York,4.5,38,"{'latitude': 40.71596, 'longitude': -74.01479}",,AbVqIay_H_ZOX8tsQtNJ_g,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'officecleaning', 'title': 'Office Cleaning'}, {'alias': 'home_organization', 'title': 'Home Organization'}]",40.71596,-74.01479
Hi Tech Studios,"['10 Grace Ave', 'Great Neck, NY 11021']",Great Neck,5.0,6,"{'latitude': 40.7881851196289, 'longitude': -73.7279281616211}",2.0,zTYY9V8rTg9WBX1z5jcW0A,"[{'alias': 'photographystores', 'title': 'Photography Stores & Services'}, {'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'videographers', 'title': 'Videographers'}]",40.7881851196289,-73.7279281616211
Pro Signs & Wraps,"['45 Cedar St', 'Unit 01', 'Stamford, CT 06902']",Stamford,5.0,2,"{'latitude': 41.042589, 'longitude': -73.5351639}",,1b0vww4fVZiKObuAHicq1A,"[{'alias': 'signmaking', 'title': 'Signmaking'}, {'alias': 'vehiclewraps', 'title': 'Vehicle Wraps'}, {'alias': 'graphicdesign', 'title': 'Graphic Design'}]",41.042589,-73.5351639
MyClean Cleaning Services NYC,"['247 West 35th St', 'Fl 9', 'New York, NY 10001']",New York,4.5,732,"{'latitude': 40.7526971686163, 'longitude': -73.9923072871521}",,ZIePa2P6FkfjL2UOdnkEOg,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'officecleaning', 'title': 'Office Cleaning'}]",40.7526971686163,-73.9923072871521
Chic Inspiration - Personal Shopper and Image Consulting,"['133 W 72nd St', 'Ste 403', 'New York, NY 10023']",New York,4.5,12,"{'latitude': 40.77816, 'longitude': -73.97982}",2.0,YGoClXPW4bAHwGC-NoNRXQ,"[{'alias': 'personal_shopping', 'title': 'Personal Shopping'}, {'alias': 'businessconsulting', 'title': 'Business Consulting'}]",40.77816,-73.97982
Pollock Spark,"['70 Berry St', 'PH A', 'Brooklyn, NY 11249']",Brooklyn,3.5,2,"{'latitude': 40.7203359442127, 'longitude': -73.9576951455383}",,2D1iUVSqpbmUShpRyJqLCw,"[{'alias': 'careercounseling', 'title': 'Career Counseling'}]",40.7203359442127,-73.9576951455383
Visual Image Video and Photography,"['18 Hervey St', 'Staten Island, NY 10309']",Staten Island,1.0,2,"{'latitude': 40.5533063, 'longitude': -74.2169925}",,nECtyzKpkRYl33uz-HdMEg,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'photographers', 'title': 'Photographers'}]",40.5533063,-74.2169925
Sign Graphics,"['625 60th St', 'West New York, NJ 07093']",West New York,5.0,2,"{'latitude': 40.790919, 'longitude': -74.020916}",,qWeOgVLOirSpcNkfkwGqLA,"[{'alias': 'signmaking', 'title': 'Signmaking'}]",40.790919,-74.020916
Joie Elie Photography,"['1075 Easton Ave', 'Tower 2, Ste 5', 'Somerset, NJ 08873']",Somerset,4.5,3,"{'latitude': 40.4933734, 'longitude': -74.5228916}",,kqEVYGeXrekQ7LL8mUBx1g,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.4933734,-74.5228916
Runway Waiters,"['New York, NY 10011']",New York,5.0,1,"{'latitude': 40.7392845153809, 'longitude': -73.9989318847656}",,2SM2XyslghywECkzSWbf_w,"[{'alias': 'bartenders', 'title': 'Bartenders'}, {'alias': 'employmentagencies', 'title': 'Employment Agencies'}, {'alias': 'talentagencies', 'title': 'Talent Agencies'}]",40.7392845153809,-73.9989318847656
NYCastings,"['311 W 43rd St', 'New York, NY 10036']",New York,3.0,5,"{'latitude': 40.758512, 'longitude': -73.990033}",,81lozdncuQcuvYJzXvmViQ,"[{'alias': 'talentagencies', 'title': 'Talent Agencies'}]",40.758512,-73.990033
Aperture Alley,"['400 High St', 'Ste D', 'HACKETTSTOWN, NJ 07840']",HACKETTSTOWN,5.0,1,"{'latitude': 40.8586297, 'longitude': -74.8274098}",,qnF32EB7lZqQGbehA8Bb_w,"[{'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}]",40.8586297,-74.8274098
Swift Copy Printing,"['10 E 36th St', 'New York, NY 10016']",New York,4.0,26,"{'latitude': 40.7497693100554, 'longitude': -73.9828030804431}",,tWSZADNR6Um3_8_Xv87tSw,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'signmaking', 'title': 'Signmaking'}]",40.7497693100554,-73.9828030804431
River Red Casting,"['129-09 123rd St', 'Queens, NY 11420']",Queens,5.0,1,"{'latitude': 40.6752581, 'longitude': -73.8145288}",,4fkGUBMDyFwcSO-UJg5xWQ,"[{'alias': 'talentagencies', 'title': 'Talent Agencies'}]",40.6752581,-73.8145288
Backstage Casting,"['45 Main St', 'Brooklyn, NY 11201']",Brooklyn,3.5,54,"{'latitude': 40.70278, 'longitude': -73.99059}",,3n5N7GSna-_X3kd6h-d_BQ,"[{'alias': 'talentagencies', 'title': 'Talent Agencies'}]",40.70278,-73.99059
Sylvia Fay Casting,"['420 W End Ave', 'Unit Gr D', 'New York, NY 10024']",New York,2.5,8,"{'latitude': 40.78506, 'longitude': -73.98025}",,Cvv76_MbpdBSkEBSR3QJLw,"[{'alias': 'talentagencies', 'title': 'Talent Agencies'}]",40.78506,-73.98025
Montclair Center Camera Exchange,"['7 Park St', 'Ste 201', 'Montclair, NJ 07042']",Montclair,3.0,9,"{'latitude': 40.8152083, 'longitude': -74.2186803}",,j2qkrzqGP1N38ED8_7bw7g,"[{'alias': 'photographystores', 'title': 'Photography Stores & Services'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'digitizingservices', 'title': 'Digitizing Services'}]",40.8152083,-74.2186803
J Ferrara Photography,"['263 Main St', 'Cornwall, NY 12518']",Cornwall,5.0,2,"{'latitude': 41.4356261402511, 'longitude': -74.0329892272577}",,AMU04HPiuH-nTfvkOIHxFw,"[{'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'videographers', 'title': 'Videographers'}]",41.4356261402511,-74.0329892272577
Premier Digital Photography and Video,"['169 Main St', 'Staten Island, NY 10307']",Staten Island,2.5,13,"{'latitude': 40.51082, 'longitude': -74.24844}",,Pyfz_t073ba3YcDw1EiGKA,"[{'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'photoboothrentals', 'title': 'Photo Booth Rentals'}]",40.51082,-74.24844
Vaaho Photographer & Cinematographers,"['132 S Broadway', 'Hicksville, NY 11801']",Hicksville,3.5,14,"{'latitude': 40.765727, 'longitude': -73.5222644}",,w7unGx_lAM0SNZa1aJdQ3w,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.765727,-73.5222644
Capture the Moment Studios,"['637 A Old Willets Path', 'Hauppauge, NY 11788']",Hauppauge,5.0,12,"{'latitude': 40.8143861589838, 'longitude': -73.2325985772461}",,qAvSDIy8Ona0MvGPtsbtoA,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.8143861589838,-73.2325985772461
The New York Talent Club Talent & Model Agency,"['New York, NY 10001']",New York,1.0,1,"{'latitude': 40.750244140625, 'longitude': -73.9970245361328}",,5gvvuJ3_cBsdmb_GQ8yjFg,"[{'alias': 'talentagencies', 'title': 'Talent Agencies'}]",40.750244140625,-73.9970245361328
Exec Cleaning & Maid Service,"['New York, NY 10007']",New York,4.0,45,"{'latitude': 40.7134170532227, 'longitude': -74.0077056884766}",,1NtFv1gV_tapHlsHaVqzIw,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'officecleaning', 'title': 'Office Cleaning'}]",40.7134170532227,-74.0077056884766
Marc Trautrimas,"['1198 Metropolitan Ave', 'Brooklyn, NY 11237']",Brooklyn,1.0,6,"{'latitude': 40.713945, 'longitude': -73.929049}",,6Z91hfdQR_OK0S8dZHvoTg,"[{'alias': 'architects', 'title': 'Architects'}]",40.713945,-73.929049
FedEx Office Print & Ship Center,"['250 E Houston St', 'New York, NY 10002']",New York,2.0,87,"{'latitude': 40.7219259989941, 'longitude': -73.98458629315}",,visoboXBrr8DBLleCHLzcw,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'shipping_centers', 'title': 'Shipping Centers'}, {'alias': 'signmaking', 'title': 'Signmaking'}]",40.7219259989941,-73.98458629315
Silverfox Photography,"['380 New Hwy', 'Lindenhurst, NY 11757']",Lindenhurst,4.0,27,"{'latitude': 40.7170295715332, 'longitude': -73.4063491821289}",,drahsyYPM12f7LyvBa3s_A,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.7170295715332,-73.4063491821289
Abella Studios,"['84 Brunswick Woods Dr', 'East Brunswick, NJ 08816']",East Brunswick,4.0,22,"{'latitude': 40.42199, 'longitude': -74.39016}",,u9CAeBYXmvN9pFKOUBSLWw,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.42199,-74.39016
Great Green Cleaning and Maid Service,"['264 1st St', 'Brooklyn, NY 11215']",Brooklyn,3.0,50,"{'latitude': 40.6747, 'longitude': -73.98395}",,phl_X8WGf5qZEVOcDyumag,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'officecleaning', 'title': 'Office Cleaning'}, {'alias': 'windowwashing', 'title': 'Window Washing'}]",40.6747,-73.98395
Adecco Staffing,"['1040 Ave Of The Americas', 'Fl 19', 'New York, NY 10018']",New York,3.0,47,"{'latitude': 40.75299, 'longitude': -73.98503}",,mU-0BD1T_TiNvKiNRLvj6Q,"[{'alias': 'employmentagencies', 'title': 'Employment Agencies'}]",40.75299,-73.98503
FedEx Office Ship Center,"['6 Barclay St', 'New York, NY 10007']",New York,2.5,10,"{'latitude': 40.7121893328885, 'longitude': -74.0087823163102}",,jQRcrLeIr_xmRudnAipqBg,"[{'alias': 'shipping_centers', 'title': 'Shipping Centers'}, {'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'signmaking', 'title': 'Signmaking'}]",40.7121893328885,-74.0087823163102
Synergy Maids Cleaning Service,"['211 W 56th St', 'Ste 7M', 'New York, NY 10019']",New York,4.5,281,"{'latitude': 40.76539, 'longitude': -73.98158}",,amxGsBLCL-oXIpELjB6mkA,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'carpet_cleaning', 'title': 'Carpet Cleaning'}, {'alias': 'officecleaning', 'title': 'Office Cleaning'}]",40.76539,-73.98158
FedEx Office Print & Ship Center,"['105 Duane St', 'New York, NY 10007']",New York,2.5,47,"{'latitude': 40.715613, 'longitude': -74.005891}",,lMEeuDOCfdF4geFjJlqGyg,"[{'alias': 'shipping_centers', 'title': 'Shipping Centers'}, {'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'signmaking', 'title': 'Signmaking'}]",40.715613,-74.005891
Videoccasions Video Productions,"['808 High Mountain Rd', 'Ste 207', 'Franklin Lakes, NJ 07417']",Franklin Lakes,1.0,8,"{'latitude': 40.994272, 'longitude': -74.213135}",,3qp8Yi2YkdEQoeno_aKKGg,"[{'alias': 'videographers', 'title': 'Videographers'}]",40.994272,-74.213135
Verizon,"['2239 Broadway', 'New York, NY 10024']",New York,2.0,94,"{'latitude': 40.7845465, 'longitude': -73.9798640699406}",3.0,atpcRpK5VJkyYxyZrNn0IQ,"[{'alias': 'mobilephones', 'title': 'Mobile Phones'}, {'alias': 'electronics', 'title': 'Electronics'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",40.7845465,-73.9798640699406
Kinetic Security Ops,"['Harrison, NY 10577']",Harrison,5.0,2,"{'latitude': 41.03619, 'longitude': -73.71811}",,TEB5DujRK4B85FzG4KJcsw,"[{'alias': 'privateinvestigation', 'title': 'Private Investigation'}, {'alias': 'security', 'title': 'Security Services'}]",41.03619,-73.71811
Atrium,"['387 Park Ave S', 'Fl 3', 'New York, NY 10016']",New York,3.0,115,"{'latitude': 40.74283, 'longitude': -73.9842199}",,1FPBgkbeKg2jaSlFQ2CD6g,"[{'alias': 'employmentagencies', 'title': 'Employment Agencies'}]",40.74283,-73.9842199
Spectrum,"['43 W 23rd St', 'New York, NY 10010']",New York,1.5,891,"{'latitude': 40.7425261, 'longitude': -73.9911395}",,8AdJC2-2VboPN_Wp8oTddw,"[{'alias': 'televisionserviceproviders', 'title': 'Television Service Providers'}, {'alias': 'isps', 'title': 'Internet Service Providers'}, {'alias': 'homeautomation', 'title': 'Home Automation'}]",40.7425261,-73.9911395
Pure Productive Services,"['Weehawken, NJ 07086']",Weehawken,1.5,67,"{'latitude': 40.774097442627, 'longitude': -74.0174865722656}",,g-0ipgPROCVf56c3n0mkEg,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'officecleaning', 'title': 'Office Cleaning'}, {'alias': 'carpet_cleaning', 'title': 'Carpet Cleaning'}]",40.774097442627,-74.0174865722656
Jamroe Cleaning Service,"['Springfield Gardens, NY 11413']",Springfield Gardens,4.0,103,"{'latitude': 40.67537, 'longitude': -73.75155}",,3wNZF572CD0YvR0zbcfvgA,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'officecleaning', 'title': 'Office Cleaning'}]",40.67537,-73.75155
Elen's Kids,"['1119 Raritan Rd', 'Clark, NJ 07066']",Clark,1.5,21,"{'latitude': 40.628659, 'longitude': -74.312986}",,BaCGJ5iiVulv_Ap48DYvdw,"[{'alias': 'talentagencies', 'title': 'Talent Agencies'}]",40.628659,-74.312986
Moviepass,"['175 Varick St', 'Ste 604', 'New York, NY 10014']",New York,1.0,100,"{'latitude': 40.7274061338494, 'longitude': -74.0060500055552}",,l-tLojHCnrhR3zGC9ER47g,"[{'alias': 'isps', 'title': 'Internet Service Providers'}]",40.7274061338494,-74.0060500055552
New Jersey Cleaning Services,"['153 Sherman Pl', 'Garfield, NJ 07026']",Garfield,4.5,51,"{'latitude': 40.874355, 'longitude': -74.102191}",,zNaLqkB2isoPJ5KmvlY7Gg,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'officecleaning', 'title': 'Office Cleaning'}]",40.874355,-74.102191
Verizon Corporate,"['140 West St', 'New York, NY 10007']",New York,1.0,253,"{'latitude': 40.7138062516244, 'longitude': -74.0129837300378}",4.0,PRy3uF0eWQReOnByXWpJuQ,"[{'alias': 'mobilephones', 'title': 'Mobile Phones'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",40.7138062516244,-74.0129837300378
Putnam Window Tint,"['25 Miller Rd', 'Mahopac, NY 10541']",Mahopac,4.0,13,"{'latitude': 41.34713, 'longitude': -73.7529799}",,pnZFt8RsBSfXqC1GrxzzQw,"[{'alias': 'autoglass', 'title': 'Auto Glass Services'}, {'alias': 'signmaking', 'title': 'Signmaking'}, {'alias': 'homewindowtinting', 'title': 'Home Window Tinting'}]",41.34713,-73.7529799
Spectrum,"['2554 Broadway', 'New York, NY 10025']",New York,1.5,162,"{'latitude': 40.79442064420939, 'longitude': -73.9716408}",,HUTQ51a22NsFOI7JcFNm-Q,"[{'alias': 'televisionserviceproviders', 'title': 'Television Service Providers'}, {'alias': 'isps', 'title': 'Internet Service Providers'}, {'alias': 'homeautomation', 'title': 'Home Automation'}]",40.79442064420939,-73.9716408
Verizon,"['447 Boston Post Rd', 'Port Chester, NY 10573']",Port Chester,2.0,23,"{'latitude': 40.9935060593934, 'longitude': -73.6741058528423}",2.0,D6tBhq-0MxXmv8Nwtja3JQ,"[{'alias': 'mobilephones', 'title': 'Mobile Phones'}, {'alias': 'electronics', 'title': 'Electronics'}, {'alias': 'isps', 'title': 'Internet Service Providers'}]",40.9935060593934,-73.6741058528423
Secret Fire Media,"['Wappingers Falls, NY 12590']",Wappingers Falls,4.0,10,"{'latitude': 41.59696, 'longitude': -73.91325}",,N6lGBzbtg6SsnOBObYrAZA,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",41.59696,-73.91325
Karmapants Photography,"['Mount Holly, NJ 08060']",Mount Holly,5.0,1,"{'latitude': 39.9976539611816, 'longitude': -74.7843933105469}",,UPE_-jJWuZYXA2IB2HuFCQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",39.9976539611816,-74.7843933105469
Cinescope,"['5 S Main St', 'Doylestown, PA 18901']",Doylestown,5.0,3,"{'latitude': 40.309828966856, 'longitude': -75.1303079724312}",,zP9RfHFXum4WTm24j1GLPA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'videographers', 'title': 'Videographers'}]",40.309828966856,-75.1303079724312
BeauMonde Originals,"['3128 N 35th St', 'Philadelphia, PA 19132']",Philadelphia,5.0,2,"{'latitude': 40.00559, 'longitude': -75.18678}",,joglMtOF9ir-g_Rpf1PW9Q,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'web_design', 'title': 'Web Design'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}]",40.00559,-75.18678
Jordan Green Productions,"['3502 Leavenworth St', 'Omaha, NE 68105']",Omaha,1.0,1,"{'latitude': 41.252651, 'longitude': -95.964111}",,gseNJEdRFVKwgt_FqK5SCw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'photographers', 'title': 'Photographers'}]",41.252651,-95.964111
Kiss the Bride Films,"['San Francisco, CA 94103']",San Francisco,5.0,14,"{'latitude': 37.7744789123535, 'longitude': -122.409164428711}",,DXUXNkrxngDzzPK3Qhh4aA,"[{'alias': 'videographers', 'title': 'Videographers'}]",37.7744789123535,-122.409164428711
