Name,Address,City,Rating,Review Count,Coordinates,Price
NRG Film Company,"['891 W Park Ave', 'Ocean, NJ 07712']",Ocean,5.0,2,"{'latitude': 40.2631296, 'longitude': -74.0469306}",
Envision Video Services,"['224 Blvd', 'Hasbrouck Heights, NJ 07604']",Hasbrouck Heights,4.5,9,"{'latitude': 40.8621579820709, 'longitude': -74.0778309894409}",
Juhl Media,"['New York, NY 10027']",New York,5.0,1,"{'latitude': 40.8125, 'longitude': -73.95267}",
Caroline Sinno Photography,"['116 John St', 'Ste 3004', 'New York, NY 10038']",New York,5.0,29,"{'latitude': 40.7076289, 'longitude': -74.0058454}",
Absolute Motion Video Production,"['Mahopac, NY 10541']",Mahopac,5.0,4,"{'latitude': 41.3734855651855, 'longitude': -73.7295608520508}",
Zen Love Photography,"['Forest Hills', 'Queens, NY 11375']",Queens,5.0,6,"{'latitude': 40.7196350097656, 'longitude': -73.8424377441406}",
J&D Laboratories,"['Staten Island, NY 10312']",Staten Island,4.5,10,"{'latitude': 40.5464630126953, 'longitude': -74.1811981201172}",
Magno Sound & Video,"['15 E 32nd St', '10 Floor', 'New York, NY 10016']",New York,4.0,7,"{'latitude': 40.7469112, 'longitude': -73.9843344}",
MassiveMedia,"['34 W 27th St', 'Fl 6', 'New York, NY 10001']",New York,5.0,3,"{'latitude': 40.7448597, 'longitude': -73.9901162}",
MagnifiCo,"['315 W 36th St', 'New York, NY 10018']",New York,5.0,1,"{'latitude': 40.754084, 'longitude': -73.993496}",
Joseph Edwards Films,"['116 W 23rd St', 'Fl 5', 'New York, NY 10011']",New York,5.0,5,"{'latitude': 40.7430694, 'longitude': -73.9935768}",
Professional Sound Services,"['311 W 43rd St', 'Ste 1100', 'Manhattan, NY 10036']",Manhattan,1.0,1,"{'latitude': 40.7584496, 'longitude': -73.9899826}",
Central Casting New York,"['5 Penn Plaza', 'Fl 10', 'New York, NY 10001']",New York,3.5,23,"{'latitude': 40.751883, 'longitude': -73.994086}",
mimoYmima,"['1109 Prospect Ave', 'Brooklyn, NY 11218']",Brooklyn,4.5,12,"{'latitude': 40.6560973829618, 'longitude': -73.9768440730164}",
Bushwick Print Lab,"['100 Grattan St', 'Brooklyn, NY 11237']",Brooklyn,4.0,14,"{'latitude': 40.70583, 'longitude': -73.92907}",
GSB Digital,"['01 Hunters Point Ave', 'Ste 33', 'Queens, NY 11101']",Queens,4.5,2,"{'latitude': 40.7389991, 'longitude': -73.9322163}",
Acerbic Film and Entertainment,"['641 Lexington Ave', 'Manhattan, NY 10022']",Manhattan,2.5,5,"{'latitude': 40.7331163, 'longitude': -73.9913067}",
Advantage Marketing Company,"['480 Bay St', 'Staten Island, NY 10304']",Staten Island,5.0,2,"{'latitude': 40.63035, 'longitude': -74.07684}",
Lush Life Film,"['4 Peter Cooper Rd', 'Apt Ma', 'New York, NY 10010']",New York,5.0,3,"{'latitude': 40.734795, 'longitude': -73.9768509}",
Blue Moon Video Productions,"['55 Madison Ave', 'Ste 400', 'Morristown, NJ 07960']",Morristown,4.0,5,"{'latitude': 40.78758, 'longitude': -74.46784}",
Borderland Films,"['Staten Island, NY 10309']",Staten Island,5.0,2,"{'latitude': 40.54377, 'longitude': -74.21447}",
Visual Image Video & Photography,"['7514 13th Ave', 'Brooklyn, NY 11228']",Brooklyn,4.0,5,"{'latitude': 40.61999, 'longitude': -74.00796}",
That's A Wrap Productions,"['1675 Newbridge Rd', 'North Bellmore, NY 11710']",North Bellmore,5.0,4,"{'latitude': 40.6816644, 'longitude': -73.539795}",
Magnet Media,"['12 W 27th St 12th Fl', 'Manhattan, NY 10001']",Manhattan,2.5,3,"{'latitude': 40.744495, 'longitude': -73.989365}",
NST Pictures,"['25 Broadway', 'Fl 9', 'New York, NY 10004']",New York,4.5,25,"{'latitude': 40.7079624468688, 'longitude': -74.0115268017273}",
North Fork Wedding Films & Photography,"['Glen Cove, NY 11542']",Glen Cove,5.0,1,"{'latitude': 40.85848, 'longitude': -73.62912}",
Angela Cappetta Photography,"['New York, NY 10003']",New York,5.0,21,"{'latitude': 40.732, 'longitude': -73.98884}",
Art Contra Studio,"['Cranford, NJ 07107']",Cranford,1.0,1,"{'latitude': 40.760441, 'longitude': -74.188745}",
Studio 27 Media,"['Hopatcong, NJ 07841']",Hopatcong,5.0,1,"{'latitude': 40.9394989013672, 'longitude': -74.6585464477539}",
Jordi Rubio,"['New York, NY 10031']",New York,5.0,1,"{'latitude': 40.824878692627, 'longitude': -73.9500885009766}",
"Chait Video, Inc","['75 Holly Hill Ln', 'Ste 100', 'Greenwich, CT 06830']",Greenwich,3.0,2,"{'latitude': 41.01574, 'longitude': -73.64778}",
Starlight Studioz,"['2299 Coney Island Ave', 'Brooklyn, NY 11223']",Brooklyn,4.0,6,"{'latitude': 40.60108, 'longitude': -73.9610359}",
Natural Expressions NY,"['475 Park Ave S', 'Fl 23', 'New York, NY 10016']",New York,5.0,10,"{'latitude': 40.74537, 'longitude': -73.9822499}",
Mediacom Inc,"['992 High Ridge Rd', 'Stamford, CT 06905']",Stamford,5.0,1,"{'latitude': 41.105284, 'longitude': -73.548708}",
Events Capture,"['1314 Jericho Tpk', 'New Hyde Park, NY 11040']",New Hyde Park,3.5,21,"{'latitude': 40.7331643, 'longitude': -73.6819009}",
ìntränsōl,"['115 W 18th St', 'New York, NY 10011']",New York,5.0,1,"{'latitude': 40.7402607, 'longitude': -73.9956224}",
Florence Montmare,"['100 W 83rd St', 'Manhattan, NY 10024']",Manhattan,5.0,6,"{'latitude': 40.7845532, 'longitude': -73.9736775}",
Bret Josephs Photography & Videography,"['30 E End Ave', 'Ste 5D', 'New York, NY 10028']",New York,4.5,29,"{'latitude': 40.77162, 'longitude': -73.94743}",
Stizzi Web Print & Graphics,"['371 Etna St', 'Brooklyn, NY 11208']",Brooklyn,4.5,3,"{'latitude': 40.687969, 'longitude': -73.869995}",
Timeless Love Pix,"['Floral Park, NY 11003']",Floral Park,5.0,2,"{'latitude': 40.70224, 'longitude': -73.70496}",
Esso Studios,"['1013 Grand St', 'Ste 28', 'Brooklyn, NY 11211']",Brooklyn,5.0,3,"{'latitude': 40.7136383, 'longitude': -73.9347059}",
Dreams Animation,"['32-72 Steinway St', 'Ste 2L', 'Astoria, NY 11103']",Astoria,4.5,11,"{'latitude': 40.7572887, 'longitude': -73.9205807}",
Picture Perfect Media Productions,"['95 Parker St', 'Newark, NJ 07104']",Newark,1.0,1,"{'latitude': 40.755977, 'longitude': -74.179046}",
Sweeter,"['New York, NY 10022']",New York,4.0,114,"{'latitude': 40.75889205932617, 'longitude': -73.96851348876953}",1.0
Shaved Head Media,"['Brooklyn, NY 11221']",Brooklyn,1.0,1,"{'latitude': 40.6924, 'longitude': -73.92621}",
Vivid Photo,"['2215 Ave U', 'Brooklyn, NY 11229']",Brooklyn,3.0,21,"{'latitude': 40.59989, 'longitude': -73.94892}",2.0
J Castillo Films,"['140 W 23rd St', 'Deer Park, NY 11729']",Deer Park,5.0,3,"{'latitude': 40.75142, 'longitude': -73.34765}",
The Candi Project,"['Plainview, NY 11803']",Plainview,5.0,22,"{'latitude': 40.7848157, 'longitude': -73.471054}",
Pregnant Belly Painting,"['34 Van Houten St', 'Paterson, NJ 07505']",Paterson,5.0,1,"{'latitude': 40.9179256, 'longitude': -74.1766118}",
SugarHill Works,"['723 Saint Nicholas Ave', 'New York, NY 10031']",New York,5.0,5,"{'latitude': 40.824997, 'longitude': -73.9444612}",
Musiclab NYC,"['Elmont, NY 11003']",Elmont,5.0,1,"{'latitude': 40.6943581912167, 'longitude': -73.7173442937317}",
Crystal Lake Pictures,"['101 Crawfords Corner Rd', 'Ste 4-101R', 'Holmdel, NJ 07733']",Holmdel,3.0,2,"{'latitude': 40.3650877, 'longitude': -74.167457}",
Dancejock Productions,"['40 Burt Dr', 'Ste 1', 'Deer Park, NY 11729']",Deer Park,4.5,12,"{'latitude': 40.758861, 'longitude': -73.305488}",
rjephoto,"['basking ridge, NJ 07920']",basking ridge,5.0,2,"{'latitude': 40.7064399719238, 'longitude': -74.548713684082}",
Colorwerx,"['47-00 Northern Blvd', 'Long Island City, NY 11101']",Long Island City,4.5,12,"{'latitude': 40.7532988, 'longitude': -73.915655}",
Remsen Graphics,"['52 Court St', 'Brooklyn, NY 11201']",Brooklyn,4.5,34,"{'latitude': 40.6921980305078, 'longitude': -73.9912788312134}",
Firesign Media,"['Manhattan, NY 10001']",Manhattan,3.5,6,"{'latitude': 40.75095, 'longitude': -73.99811}",
Nightlife Productions,"['354 W37th St', 'Fl 3', 'New York, NY 10018']",New York,3.5,3,"{'latitude': 40.75498, 'longitude': -73.99457}",
Caelum Music Production,"['Oceanside, NY 11572']",Oceanside,5.0,2,"{'latitude': 40.63471, 'longitude': -73.65466}",
Riccardo Studios,"['162-38 Crossbay Blvd', 'Howard Beach, NY 11414']",Howard Beach,3.0,11,"{'latitude': 40.6528664, 'longitude': -73.8385849}",
Threshold Recording Studios NYC,"['440 W 41st St', 'New York, NY 10036']",New York,5.0,10,"{'latitude': 40.758406, 'longitude': -73.994913}",
Masters of Fun,"['115 Kensington St', 'New York, NY 11235']",New York,4.5,15,"{'latitude': 40.7123944266053, 'longitude': -74.0073394775391}",
The Candi Project,"['New York, NY 11554']",New York,5.0,1,"{'latitude': 40.71852, 'longitude': -73.5544}",
Creative Unlimited,"['Old Bridge, NJ 08857']",Old Bridge,5.0,2,"{'latitude': 40.40297, 'longitude': -74.31309}",
Lights Camera Action Studios,"['1674 Broadway', 'Ste 802', 'Manhattan, NY 10019']",Manhattan,1.0,9,"{'latitude': 40.76279, 'longitude': -73.98294}",
Loupe Digital Studio,"['117 E 24th St', 'Fl 2', 'Manhattan, NY 10010']",Manhattan,5.0,3,"{'latitude': 40.7406730651855, 'longitude': -73.9848709106445}",
SlowMo Party,"['200-15 36th Ave', 'Bayside, NY 11361']",Bayside,5.0,18,"{'latitude': 40.764389, 'longitude': -73.7858429}",
AA Film Studios,"['762 Green St', 'Ste 1L', 'Old Bridge, NJ 08857']",Old Bridge,3.5,3,"{'latitude': 40.564601, 'longitude': -74.3023555}",
Sets and Effects,"['1239 Dekalb Ave', 'Brooklyn, NY 11221']",Brooklyn,5.0,1,"{'latitude': 40.696456, 'longitude': -73.927286}",
Dreamlife Wedding Photos & Video,"['216 E 39th St', 'Level 2', 'New York, NY 10016']",New York,4.0,30,"{'latitude': 40.748557, 'longitude': -73.975267}",
Breathe Artistic Cinematography & Photography,"['230 Market St', 'Elmwood Park, NJ 07407']",Elmwood Park,5.0,3,"{'latitude': 40.9003785, 'longitude': -74.1219231}",
Brooklyn Stitch,"['37 Noble St', 'Brooklyn, NY 11222']",Brooklyn,2.0,39,"{'latitude': 40.7287684, 'longitude': -73.9595449}",
Big A Solutions,"['New York, NY 10002']",New York,5.0,1,"{'latitude': 40.757929, 'longitude': -73.985506}",
In2 Printing,"['45-49 162nd St', 'Flushing, NY 11358']",Flushing,4.5,11,"{'latitude': 40.7549, 'longitude': -73.8044199}",
Nefeli Soteriou,"['10 Maple St', 'Apt F11', 'New York, NY 11225']",New York,5.0,1,"{'latitude': 40.66013, 'longitude': -73.96038}",
Bestype Printing,"['285 W Broadway', 'New York, NY 10013']",New York,4.5,29,"{'latitude': 40.7208373, 'longitude': -74.0046332}",
Davoli Law Firm,"['153 W 27th St', 'Ste 204', 'New York, NY 10001']",New York,5.0,2,"{'latitude': 40.7465473, 'longitude': -73.992982}",
Pollock Spark,"['70 Berry St', 'PH A', 'Brooklyn, NY 11249']",Brooklyn,3.5,2,"{'latitude': 40.7203359442127, 'longitude': -73.9576951455383}",
MTC Kitchen,"['711 Third Ave', 'New York, NY 10017']",New York,4.0,31,"{'latitude': 40.7524343773786, 'longitude': -73.9727604389191}",2.0
Fairway Printing & Design,"['115 W 30th St', 'Ste 306', 'New York, NY 10001']",New York,4.5,46,"{'latitude': 40.74773, 'longitude': -73.99041}",
Publicide,"['250 W 40th St', 'Fl 8', 'New York, NY 10018']",New York,3.5,22,"{'latitude': 40.75542, 'longitude': -73.98973}",
Unique Print  NY,"['252 Greene St', 'New York, NY 10003']",New York,4.5,109,"{'latitude': 40.730564, 'longitude': -73.994408}",
White Diamond Video,"['27 Family Ln', 'Levittown, NY 11756']",Levittown,4.5,17,"{'latitude': 40.740695, 'longitude': -73.522346}",
DFP,"['White Plains, NY 10605']",White Plains,5.0,7,"{'latitude': 40.9334252, 'longitude': -73.7493455}",
Hi Tech Studios,"['10 Grace Ave', 'Great Neck, NY 11021']",Great Neck,5.0,6,"{'latitude': 40.7881851196289, 'longitude': -73.7279281616211}",2.0
Romano Law,"['55 Broad St', 'Fl 18', 'New York, NY 10004']",New York,4.5,15,"{'latitude': 40.7053913324561, 'longitude': -74.0112110502624}",
Pro Signs & Wraps,"['45 Cedar St', 'Unit 01', 'Stamford, CT 06902']",Stamford,5.0,2,"{'latitude': 41.042589, 'longitude': -73.5351639}",
Gio Photography & Video,"['353 Broad Ave', 'Ste 200', 'Leonia, NJ 07605']",Leonia,5.0,19,"{'latitude': 40.8623677, 'longitude': -73.9870892}",
WhiteWater Music,"['5 E19th St', 'Fl 3', 'New York, NY 10003']",New York,1.0,3,"{'latitude': 40.7327412957708, 'longitude': -73.9873675846558}",
Swift Copy Printing,"['10 E 36th St', 'New York, NY 10016']",New York,4.0,26,"{'latitude': 40.7497693100554, 'longitude': -73.9828030804431}",
George Street Photo & Video,"['1120 6th Ave', 'Ste 4004', 'Manhattan, NY 10007']",Manhattan,4.0,75,"{'latitude': 40.7555999755859, 'longitude': -73.9828567504883}",
Koblenz Law,"['3 W 35th St', '6th Fl', 'New York, NY 10001']",New York,5.0,1,"{'latitude': 40.749741, 'longitude': -73.984576}",
Joie Elie Photography,"['1075 Easton Ave', 'Tower 2, Ste 5', 'Somerset, NJ 08873']",Somerset,4.5,3,"{'latitude': 40.4933734, 'longitude': -74.5228916}",
NYC Printing 123,"['436 4th Ave', 'Brooklyn, NY 11215']",Brooklyn,1.0,17,"{'latitude': 40.6708653, 'longitude': -73.9886324}",
Sign Graphics,"['625 60th St', 'West New York, NJ 07093']",West New York,5.0,2,"{'latitude': 40.790919, 'longitude': -74.020916}",
Fiorella Image,"['Edgewater, NJ 07020']",Edgewater,1.0,1,"{'latitude': 40.8236770629883, 'longitude': -73.9738159179688}",
Aperture Alley,"['400 High St', 'Ste D', 'HACKETTSTOWN, NJ 07840']",HACKETTSTOWN,5.0,1,"{'latitude': 40.8586297, 'longitude': -74.8274098}",
River Red Casting,"['129-09 123rd St', 'Queens, NY 11420']",Queens,5.0,1,"{'latitude': 40.6752581, 'longitude': -73.8145288}",
True Love Wedding Studio,"['188-04 Northern Blvd', 'Fl 2', 'Flushing, NY 11354']",Flushing,4.5,140,"{'latitude': 40.7575643, 'longitude': -73.7926571}",
Barbara Mcnamara Casting,"['249 W 34th St', 'Rm 500', 'New York, NY 10001']",New York,4.5,2,"{'latitude': 40.752, 'longitude': -73.99227}",
Runway Waiters,"['New York, NY 10011']",New York,5.0,1,"{'latitude': 40.7392845153809, 'longitude': -73.9989318847656}",
Backstage Casting,"['45 Main St', 'Brooklyn, NY 11201']",Brooklyn,3.5,55,"{'latitude': 40.70278, 'longitude': -73.99059}",
Big City Manufacturing,"['2321 Jfk Boulevard', 'Sb 27-A', 'North Bergen, NJ 07047']",North Bergen,1.0,2,"{'latitude': 40.770339, 'longitude': -74.038849}",
Vaaho Photographer & Cinematographers,"['132 S Broadway', 'Hicksville, NY 11801']",Hicksville,3.5,14,"{'latitude': 40.765727, 'longitude': -73.5222644}",
GreenHouse Eco-Cleaning,"['Brooklyn, NY 11201']",Brooklyn,3.5,28,"{'latitude': 40.7027212, 'longitude': -73.9868942}",
Montclair Center Camera Exchange,"['7 Park St', 'Ste 201', 'Montclair, NJ 07042']",Montclair,3.0,9,"{'latitude': 40.8152083, 'longitude': -74.2186803}",
Capture the Moment Studios,"['637 A Old Willets Path', 'Hauppauge, NY 11788']",Hauppauge,5.0,12,"{'latitude': 40.8143861589838, 'longitude': -73.2325985772461}",
Dirt Nerd,"['New York, NY 10282']",New York,4.5,38,"{'latitude': 40.71596, 'longitude': -74.01479}",
Pro Image Photo,"['289 Amsterdam Ave', 'New York, NY 10023']",New York,3.0,49,"{'latitude': 40.7794727, 'longitude': -73.9807986}",
Accomplishment Coaching,"['2831 Camino Del Rio S', 'Ste 216', 'New York, NY 10006']",New York,4.5,16,"{'latitude': 40.7091015, 'longitude': -74.0139967}",
Smash Studios,"['307 West 36th St', 'Fl 18', 'New York, NY 10018']",New York,3.5,39,"{'latitude': 40.75383, 'longitude': -73.99308}",
Silverfox Photography,"['380 New Hwy', 'Lindenhurst, NY 11757']",Lindenhurst,4.5,26,"{'latitude': 40.7170295715332, 'longitude': -73.4063491821289}",
Visual Image Video and Photography,"['18 Hervey St', 'Staten Island, NY 10309']",Staten Island,1.0,2,"{'latitude': 40.5533063, 'longitude': -74.2169925}",
Sylvia Fay Casting,"['420 W End Ave', 'Unit Gr D', 'New York, NY 10024']",New York,2.5,8,"{'latitude': 40.78506, 'longitude': -73.98025}",
Great Green Cleaning and Maid Service,"['264 1st St', 'Brooklyn, NY 11215']",Brooklyn,3.0,50,"{'latitude': 40.6747, 'longitude': -73.98395}",
NYCastings,"['311 W 43rd St', 'New York, NY 10036']",New York,3.0,5,"{'latitude': 40.758512, 'longitude': -73.990033}",
Marc Trautrimas,"['1198 Metropolitan Ave', 'Brooklyn, NY 11237']",Brooklyn,1.0,6,"{'latitude': 40.713945, 'longitude': -73.929049}",
Abella Studios,"['84 Brunswick Woods Dr', 'East Brunswick, NJ 08816']",East Brunswick,4.0,23,"{'latitude': 40.42199, 'longitude': -74.39016}",
Chic Inspiration - Personal Shopper and Image Consulting,"['133 W 72nd St', 'Ste 403', 'New York, NY 10023']",New York,4.5,12,"{'latitude': 40.77816, 'longitude': -73.97982}",2.0
Premier Digital Photography and Video,"['169 Main St', 'Staten Island, NY 10307']",Staten Island,2.5,13,"{'latitude': 40.51082, 'longitude': -74.24844}",
Anna's Cleaning Company,"['517 George Urban Blvd', 'Buffalo, NY 14225']",Buffalo,4.0,112,"{'latitude': 40.70458, 'longitude': -73.90113}",
Kinetic Security Ops,"['Harrison, NY 10577']",Harrison,5.0,2,"{'latitude': 41.03619, 'longitude': -73.71811}",
The New York Talent Club Talent & Model Agency,"['New York, NY 10001']",New York,1.0,1,"{'latitude': 40.750244140625, 'longitude': -73.9970245361328}",
Exec Cleaning & Maid Service,"['New York, NY 10007']",New York,4.0,45,"{'latitude': 40.7134170532227, 'longitude': -74.0077056884766}",
MyClean Cleaning Services NYC,"['247 West 35th St', 'Fl 9', 'New York, NY 10001']",New York,4.5,731,"{'latitude': 40.7526971686163, 'longitude': -73.9923072871521}",
FedEx Office Ship Center,"['6 Barclay St', 'New York, NY 10007']",New York,2.5,10,"{'latitude': 40.7121893328885, 'longitude': -74.0087823163102}",
Synergy Maids Cleaning Service,"['211 W 56th St', 'Ste 7M', 'New York, NY 10019']",New York,4.5,281,"{'latitude': 40.76539, 'longitude': -73.98158}",
New Jersey Cleaning Services,"['153 Sherman Pl', 'Garfield, NJ 07026']",Garfield,4.5,51,"{'latitude': 40.874355, 'longitude': -74.102191}",
Atrium,"['387 Park Ave S', 'Fl 3', 'New York, NY 10016']",New York,3.0,115,"{'latitude': 40.74283, 'longitude': -73.9842199}",
Pure Productive Services,"['Weehawken, NJ 07086']",Weehawken,1.5,67,"{'latitude': 40.774097442627, 'longitude': -74.0174865722656}",
Adecco Staffing,"['1040 Ave Of The Americas', 'Fl 19', 'New York, NY 10018']",New York,3.0,47,"{'latitude': 40.75299, 'longitude': -73.98503}",
Putnam Window Tint,"['25 Miller Rd', 'Mahopac, NY 10541']",Mahopac,4.0,13,"{'latitude': 41.34713, 'longitude': -73.7529799}",
Verizon Corporate,"['140 West St', 'New York, NY 10007']",New York,1.0,253,"{'latitude': 40.7138062516244, 'longitude': -74.0129837300378}",4.0
Jamroe Cleaning Service,"['Springfield Gardens, NY 11413']",Springfield Gardens,4.0,102,"{'latitude': 40.67537, 'longitude': -73.75155}",
Elen's Kids,"['1119 Raritan Rd', 'Clark, NJ 07066']",Clark,1.5,21,"{'latitude': 40.628659, 'longitude': -74.312986}",
FedEx Office Print & Ship Center,"['250 E Houston St', 'New York, NY 10002']",New York,2.0,87,"{'latitude': 40.7219259989941, 'longitude': -73.98458629315}",
FedEx Office Print & Ship Center,"['105 Duane St', 'New York, NY 10007']",New York,2.0,46,"{'latitude': 40.715613, 'longitude': -74.005891}",
Moviepass,"['175 Varick St', 'Ste 604', 'New York, NY 10014']",New York,1.0,100,"{'latitude': 40.7274061338494, 'longitude': -74.0060500055552}",
J Ferrara Photography,"['263 Main St', 'Cornwall, NY 12518']",Cornwall,5.0,2,"{'latitude': 41.4356261402511, 'longitude': -74.0329892272577}",
Verizon,"['2239 Broadway', 'New York, NY 10024']",New York,2.0,94,"{'latitude': 40.7845465, 'longitude': -73.9798640699406}",3.0
Spectrum,"['43 W 23rd St', 'New York, NY 10010']",New York,1.5,892,"{'latitude': 40.7425261, 'longitude': -73.9911395}",
Spectrum,"['2554 Broadway', 'New York, NY 10025']",New York,1.5,162,"{'latitude': 40.79442064420939, 'longitude': -73.9716408}",
Karmapants Photography,"['Mount Holly, NJ 08060']",Mount Holly,5.0,1,"{'latitude': 39.9976539611816, 'longitude': -74.7843933105469}",
Secret Fire Media,"['Wappingers Falls, NY 12590']",Wappingers Falls,4.0,10,"{'latitude': 41.59696, 'longitude': -73.91325}",
Cinescope,"['5 S Main St', 'Doylestown, PA 18901']",Doylestown,5.0,3,"{'latitude': 40.309828966856, 'longitude': -75.1303079724312}",
Jordan Green Productions,"['3502 Leavenworth St', 'Omaha, NE 68105']",Omaha,1.0,1,"{'latitude': 41.252651, 'longitude': -95.964111}",
BeauMonde Originals,"['3128 N 35th St', 'Philadelphia, PA 19132']",Philadelphia,5.0,2,"{'latitude': 40.00559, 'longitude': -75.18678}",
Kiss the Bride Films,"['San Francisco, CA 94103']",San Francisco,5.0,14,"{'latitude': 37.7744789123535, 'longitude': -122.409164428711}",
